username,tweetcreatedts,tweet
LuckyLoveWin,2022-06-15 06:50:48+00:00,"@ProfesorZubairi Stop bahas ini prof..kita semua sudah hidup normal sekarang,banyak yg lagi berusaha bangkit dr keterpurukan ekonomi
Anak2 yg lagi sekolah lagi berusaha menyesuaikan lagi dgn sekolah offline
Hub sosial sedang pulih2nya..
Awas aja klo gara2 pengaruh anda kita terpaksa mundur lagi"
IbayByhq,2022-06-15 06:17:42+00:00,"@iqhakim @txtdrjkt Inilah alasan mereka meminta sekolah dikembalikan ke cara offline, teman-teman."
EsetIndonesia,2022-06-15 06:16:30+00:00,"Hallo fans #ESETIndonesia,
Buat kamu yg sudah kembali sekolah offline, ini ada promo ESET HARDIKNAS DISKON 50%

Belinya mudah, cukup scan QR code di image promo atau kunjungi https://t.co/zWUP4V63Rl 

#esetinternetsecurity #promojuni #esetindonesia #hardiknas https://t.co/Bor3FzRQY3"
dikaamfa,2022-06-15 06:08:25+00:00,"@mouldie_sep hish, sekolah online kurang nangkep, sekolah offline kurang sikap"
mikeymouse_0,2022-06-15 05:23:15+00:00,"dan tentunya saya juga suka kepada nya. namun saat sayasdh mulai  terbiasa sekolah offline dia mengatakan bahwa dia menyukai wanita lain berinisial ‘k’ , aku tdk tahu bagaimana muka nya, aku tdk tahu apakah dia satu sekolah seperti aku dan dia atau bukan"
xValkriy,2022-06-15 04:38:50+00:00,@iqhakim @txtdrjkt sekolah offline bego sekolah online makin bego 😆
rbbaek,2022-06-15 04:08:12+00:00,barusan lewat sekolah sekolah kok udah pada rame siiih ini bnrn udah mulai offline semua ya gw shock
thawnzzn,2022-06-15 03:57:45+00:00,"makasih bgt buat temen² sekolah gue disini, kita udh 3 tahun barengan, walaupun most of the 2/3 years itu kita belajar online, masih bisa ttp seru. lbh berterimakasih lagi buat kelas 7C sm kelas 9B, krn emg cmn pas di kls itu gue offline"
velcalana,2022-06-15 03:37:04+00:00,"@schfess kerudung kudu ada logo, berhubung tbtb offline trs kerudung sekolah gaje semua. ya ak beli kerudung baru belum dibordir kena tegur 2 kali skrng merasa syng karna udh mau lulus"
icalvinantares,2022-06-15 03:27:52+00:00,"@sbmptnfess Hari ituu dah sekolah offline kann, seharian tu kek apa yaa suasananya beda aja dari bisanya. Dari temen” deketku aku berduaa sm temenku nih yg eligible. Kalo ditanya soal snm aduh pokonya udh males n pesimis bgt deh pasti langsung alihin pembicaraan wkwk untung pada ngerti(cont)"
hypervisionn_,2022-06-15 03:15:05+00:00,"anak anak gak sekolah/sekolah online = tidur

anak anak sekolah/offline = tawuran

mending lu pada offline tidur aja dah sono wkwk. anw kok dinas terkaitnya gak tegas? https://t.co/HmOmE7Gu6O"
hixogud,2022-06-14 17:54:20+00:00,ini gua diketawain si cika nih keknya kalo ketauan download stumble guys😬 soalnya pas waktu dia belum sekolah offline gawe gua ngeledekin dia nolep grgr mainin ini terus🤭
MNajamudin,2022-06-14 16:48:00+00:00,"@susipudjiastuti Mungkin Shopee merugi  disebabkan rakyat sudah tidak WFH lagu,  sekolah sudah mulai offline.  Warung &amp; resto yg pake shopee juga berkurang, krn harga jual jadi lebih mahal."
areifsu3sno,2022-06-14 16:28:24+00:00,"hi, aku mau jual akun zenius aku. Kemarin aku beli cuma salah pilih paket. Alasan aku jual karena semester depan ada jam tambahan dan les offline. Paket Aktiva Sekolah Lite 6 Bulan 22/23. Dari hrg 150k jadi 100k aja.
#zonauang️ #Zonajajan #zonaba #utbk2023 https://t.co/JolWJZg9sg"
definitelyforv,2022-06-14 16:23:40+00:00,Bayangin lo bakal libur kerjaan offline sebulan karena udah mulai libur sekolah dan BTS ngumumin hiatus. Apa yang harus aku lakukan sebulan ke depan. Apa yang harus aku tunggu??? 😭😭😭😭😭😭😭
304only_,2022-06-14 16:06:11+00:00,"Sounds berat ya? ㅠㅠ again ini buat yg mau aja, yg ngamàu gpp heu, krna toh streaming yt sm spo pake PL kehitung trs mau km tinggal ngapa2in jg gpp, apalagi mengingat skr dah pada sekolah kuliah kerja offline, bakal susah kalo ngandelin manual,"
badanelaboom,2022-06-14 15:26:58+00:00,"@hakthinks Zonasi kayanya full pake jarak, aku kurang tau smp ada kombinasi sama nilai rapot atau ngga. Besok ayah mau coba dulu daftar ke satu sekolah tapi offline ya semoga dapet."
joytystic,2022-06-14 15:18:38+00:00,@myshinkies kek makin kesini makin kesana...makin kocak... kebanyakan online si apa2nya... moga kalo masih sekolah di fullin offline biar bisa touch some grass sama berinteraksi sosial secara beneran
lostgirlxyz,2022-06-14 14:53:57+00:00,sekolah daftar online malah ribet bgt mending offline
vernderyluvvv,2022-06-14 14:29:14+00:00,AYO CEPET SEKOLAH OFFLINE
ssukamakan,2022-06-14 13:48:48+00:00,"Pembicaraan random disela sela ngerjain nilai rapor tadi tuh bahas ada anak sekolah yang jarang masuk (offline), online pun juga jarang/malah ngga masuk samsek (lupa). Ternyata setelah ditelusuri, anak sekolah tadi tuh di rumah jagain adeknya yang masih kecil+kembar. Otomatis aku"
ChowSeCia,2022-06-14 13:41:56+00:00,Udahlah mending sekolah online aja. Offline tawuran mulu https://t.co/5RV6MpYViL
Wraakratana,2022-06-14 12:04:33+00:00,"NGGAK JADI SEKILAS SOALNYA PAS SEKOLAH OFFLINE SUKA KETEMU DI LORONG, BELUM LAGI PAS WAKTUNYA MAU DEKET KE UJIKOM SKSKSK, MANIS BANGET GILA 😭😭"
Askrlfess,2022-06-14 11:01:00+00:00,"[askrl] kalian yg masuk kerja jam 8 atau masuk sekolah offline jam 8 gitu, malamnya juga begadang kah? atau dipaksain tidur dibawah jam 10? tia"
SMK_MUSABA,2022-06-14 10:55:13+00:00,"PPDB gelombang REGULER sudah dibuka ya. Mulai tanggal 16 Juni sampai 06 Juli 2022.
Buat adek-adek yang mau mendaftar bisa secara online, klik di http//ppdb.smkmuh1blora.sch.id ATAU  bila menemui kesulitan jaringan, bisa datang langsung untuk mendaftar secara offline ke sekolah. https://t.co/xcXKu1F0eo"
apriyadirasy,2022-06-14 09:35:19+00:00,"Minggu lalu nayara sekolah (online) ber 3 sama gurunya, barusan tadi di info cuma berdua sama gurunya ber3 deh sama shea 🤣
Temen2nya udah pada sekolah offline kali yah  🤔"
terdepwn,2022-06-14 09:09:49+00:00,@tromboshit Masa harus sekolah offline lagi😞☝🏻
Helen_MsOtaku,2022-06-14 08:41:35+00:00,"@ODZSSEUZ menurut saya pribadi, salah satu faktor karena banyak negara sudah survive dari covid:
1. pekerja ssh masuk krj d kantor, ga WFH lg, jd lhrs curi2 waktu streaming premier
2. pelajaran sudah sekolah offline, dr Minggu lalu ujian
3. banyak juga pelajaran yg kembali mondok"
IFI_Indonesia,2022-06-14 08:25:23+00:00,"bagi kalian yang berusia 14 tahun ke atas.
NFO DAN PENDAFTARAN
IFI Thamrin : +62 21-2355951 (WA chat only)
IFI Wijaya : +62 21-7247064 (WA chat only)

Periode pendaftaran:
13 - 25 Juni 2022

Pendaftaran: https://t.co/ZYuBmvqcPP"
Petrusyoshi,2022-06-14 08:05:53+00:00,"Oh ya! kalo temen"" komunitas atau sekolah mau ngadain pemutaran film GEORGIA secara offline bisa ajukan perijinan filmnya disini https://t.co/lvRd8LVAXk 
🙏🙏🙏 https://t.co/5ybrKAQfFn"
KucingGenit,2022-06-14 07:26:07+00:00,@detikcom @detik_jatim Sekolah offline faktor naiknya angka sex bebas
efnnik,2022-06-14 07:19:03+00:00,jiah kaga jadi offline dong sekolah gue https://t.co/AIL06boLIS
adnidant,2022-06-14 07:16:32+00:00,"@tanyakanrl ini seru bgt, bisa lari, berenang, terbang, naek mobil/motor/sepeda, bisa jajan makanan, trs sekolah sama ngerjain misi, bisa tonjok2an tembak2an, bisa naek wahana. ini seru si tp aku hapus soalnya memorinya😔😭💔 dan ini offline https://t.co/0NpcPOIDfE"
felnyangz,2022-06-14 05:41:59+00:00,"@straykiss8 iyaa, sekolah aku udh offline dari taun lalu. AYOO SEMOGA SEKOLAHNYA OFFLINE JUGAA, seru banget rupanya kalo offline wkwkwk"
straykiss8,2022-06-14 05:34:09+00:00,@felnyangz wihhh dah offline ya sekolah nya? pengen juga😫
IFI_Indonesia,2022-06-14 05:00:01+00:00,"Libur sebentar lagi tiba, Hore ! Hore! Hore!

Buat kalian yang masih bingung mau ngapain selama liburan nanti, yuk isi liburan kalian dengan kegiatan anti mainstream. Salah satunya dengan menambah kemampuan Bahasa asing, Bahasa Prancis! 

Pendaftaran: https://t.co/ZYuBmvHfRP https://t.co/UrXvyrxAZb"
its_nomnom,2022-06-14 02:06:18+00:00,"@mks_fess Bisa kita konfirmasi langsung ke admin sekolah atau panitia terkait krn biasanya kalo sudah daftar offline, tidak perlu mi daftar online. Cuma kembali lagi sama regulasi sekolah. Btw data seperti itu memang penting nder untuk kebutuhan dapodik."
strwberryys,2022-06-14 01:54:20+00:00,@convomfs aku punya tapi beli nya di offline store ehehhe aslinya cakep banget cocok buat sekolah juga☺️👍🏻 https://t.co/IYpKtYJxRc
Jnkylegs,2022-06-14 01:47:45+00:00,@convomfs Aku pernah punyaaaaaaaa kupake sekolah pas smk. Tapi belinya di offline store nder
Pagarbetisfs,2022-06-14 01:12:43+00:00,"Detail lelang #betis15

Bagpack Mitr*
2 resleting
Ada slot laptop 
Tinggi 49cm, lebar 30cm

(-) tulisan Mitr* agak faded

Sudah mulai sekolah offline dan WFO! https://t.co/8rsPQ3v8NG"
hanny_nr,2022-06-14 01:00:08+00:00,"Akhir pekan lalu akhirnya sekolah Nayla anak saya mengadakan syukuran perpisahan SMP secara offline. Untungnya selain tetap menerapkan prokes ketat, orang tua yang hadir hanya boleh satu orang demi menghindari kerumunan.
#LawanVarianBaru https://t.co/EIbwQdraNZ"
m8nkeb,2022-06-13 23:40:16+00:00,@ssacmoll @rappunzeI kl sekolah offline harus absen offline juga 👎🏻👎🏻👎🏻👎🏻
karinazzi,2022-06-13 23:27:26+00:00,"@arcanedubu wkwk kemaren aku juga sering gini, kirain online eh ternyata offline terus gurunya nelfonin suruh berangkat ke sekolah😅"
purelestrangee,2022-06-13 23:06:36+00:00,Alasan gue takut buat sekolah offline sebenernya adalah ini https://t.co/0Wr7MSBnT6
aestethicial,2022-06-13 17:41:01+00:00,"@fauzanfess kangen sekolah offline full sih sblm cororong. btw yg mau ikutan simak ui tp bingung belajar dari mana, sharing simakara sama aku yuk! under 200k detailnya dm ajaa saintek ya"
maulanafikry_,2022-06-13 15:55:50+00:00,"Emg aneh ya kampus ultramen, dari awal pendaftaran wisuda aja udah tercantum kalo wisudanya online, lah h-2 minggu tiba-tiba ada pengumuman mendadak kalo offline. Petinggi kampusnya kek anak kecil yg baru ngomong ke ortu jam 10 malem minta bawa pupuk ke sekolah besok pagi."
oieawa,2022-06-13 15:46:29+00:00,"@Gyunieluv @convomfs bener, aku kebagian offline juga pas kelas 3 ini dan bisa di bilang susah ya buat aku yang ga punya basic apa apa soal MM. huhu iya? semangat kak pokoknya MM tuh harus eksplore keluar juga jangan di sekolah aja kadang ga akan nyantol. 😭"
dzikriyatin,2022-06-13 14:03:01+00:00,"Hallo Mo, mau cerita.
Kemaren waktu aku masuk sekolah offline, jadi aku carita² K-Pop sama teman² aku. Nah, kebanyakan dari mereka itu fandom agensi sebelah. Pas mereka tanya fandomku, aku jawab ""Moa"" mereka kayak mikir gitu. Terus ada temen aku yang tanya,"
dreampiecez,2022-06-13 13:58:25+00:00,"dah lama ga sekolah offline tbtb kuliah offline, badan rasanya rontok semuaaa"
Rachel__Oh,2022-06-13 13:33:51+00:00,"@tanyakanrl Sekolah online jadi bego, offline malah bunuh orang. Jadi serba salah."
art12789,2022-06-13 13:28:25+00:00,"Sharing rg ruang guru SMP kelas 10-12 280k u/ 1 tahun..
- aktif sampai juli 2023
- full akses semua video belajar dari kelas 10-12
- ada rangkuman utk tugas sekolah
- tanya soal di roboguru
- download/nonton offline
- jadwal belajar
- laporan belajar
- games
- full garansi
#wts"
art12789,2022-06-13 13:27:36+00:00,"Sharing rg ruang guru SMA/SMK kelas 10-12 280k u/ 1 tahun..
- aktif sampai juli 2023
- full akses semua video belajar dari kelas 10-12
- ada rangkuman utk tugas sekolah
- tanya soal di roboguru
- download/nonton offline
- jadwal belajar
- laporan belajar
- games
- full garansi"
renleloml,2022-06-13 13:11:26+00:00,@sbtcon dah pada sibuk sekolah kuliah offline keknya nder
pasrahgue,2022-06-13 12:16:21+00:00,kayanya selama sekolah offline hidupku 24/7 ngantuk
Wks67977783,2022-06-13 12:08:28+00:00,"Udah selesai ujian offline, but tetap disuruh masuk sekolah hah mengcapek 
I vote for #MTVLAKPOPLISA #MTVLAFANDOMLISA #MTVLAHITMONEY by LISA at this year's #PremiosMTVMIAW https://t.co/E1Te82PVdr"
lovelycantik_,2022-06-13 11:58:48+00:00,@i53Cream bukan ibu sih tapi bapak😭 TAPI GITU GITU ZOOM SENBUD GUE JARANG BOLOS JADINYA SEMOGA BAPAKNYA BERBAIK HATI KEPADAKU😭 dulu pas awal masuk sekolah offline aja gue takut buat masuk sekolah gara gara takut ketemu bapak senbud nya
aileenrahdian,2022-06-13 11:53:57+00:00,@miunggii sekarang sekolah ku udh offline terus kak 😭😭💔
raisyaalnadia,2022-06-13 11:32:16+00:00,"@seelevollerein dom manaa? brainacademy offline enaakk bisa minta sesi privat jg buat ngerjain tugas sekolah namanya klinik pr gtuu, kalau mau tanya jadwalnya gmn boleee cek dm darii akuu yaa kak^^"
artnxia,2022-06-13 10:49:06+00:00,"@onyourt_rack haii 🥺 rl jadi sibukk, sekolah udah mulai full offline jadi ga terlalu sempat buat sering main game wkwk"
ElGhaf,2022-06-13 09:31:31+00:00,@EdiMahaMG bismillaah.. semoga ketetapan mas menteri pendidikan untuk anak2 offline belajar 100% juli nanti di sekolah tidak berubah.. dan virus omicron B.4 B.5 hanya angin lalu saja.. aaamiin... 😇
iniccereal,2022-06-13 09:12:08+00:00,"ya Allah iri, dulu pas sekolah gaada, classmeet offline 😭😭😠👎"
butterkookietae,2022-06-13 08:24:11+00:00,"Pas lagu2 keluar yang tembus 100m karena emang bener2 kita gencar pas d rumah muter itu doang, untuk sekarang karena situasi sdh stabil, semua udh serba offline, kerja udh di kantor, sekolah udh di sekolah, jadi kesempatan bberapa ARMY buat streaming jadi terbatas"
menyelamiku,2022-06-13 08:22:07+00:00,"Bapak selalu nemenin aku kemana-mana dari zaman sekolah SD sampai di hari pertama kali sakit parahnya tahun kemarin, bapak niatnya mau nganterin aku ke kampus buat kuliah offline, ternyata malah masuk rumah sakit dan akhirnya meninggal.. https://t.co/2OjDtohTXs"
farbelajar,2022-06-13 07:44:21+00:00,"@schfess Ak ambil bimbel online karna males buat keluar rumah nya, palagi kl pas lg musim ujan ato panas, ato misal lg cape abis pulang sekolah langsung otewe kelas offline, dahla ak ikut rugur ja"
jenobsidian,2022-06-13 05:40:15+00:00,waah lumayan cape ya abis event pertama yang offline di sekolah ini sejak gw masuk ke sekolah ini
osekkaina_,2022-06-13 02:18:51+00:00,"Pengen online school lg woi😭😭 jujur inimah dri lubuk hati terdalam, sekolah offline tuh gaenak. Kalian mau sekolah offline cmn karena mau ktemu tmn n crush kan???"
filikskyuti,2022-06-13 01:37:55+00:00,saran game offline yg ga ngebosenin dong untuk mnemani jamkos sekolah 😔
4gracez,2022-06-12 23:28:47+00:00,"HAH BIASANYA SETIAP MINGGU DI KASIH UANG JAJAN, SEKARANG???? LUPA APA GIMANA, KLO GINI MAH GA MAU SEKOLAH OFFLINE"
divaakhsana,2022-06-12 19:18:00+00:00,Semenjak ade2 gue udh pada sekolah offline alhamdulillah bisa minta jastip jajanan kantin (gue terakhir ke kantin 8 pas kls 11 abis uts w inget bgt)
xlite_de,2022-06-12 16:19:21+00:00,"@collegemenfess kangen 😌
masih sekolah pas keadaan pandemi aja tetep kangen pas masih sekolah offline"
ohmybeautybank,2022-06-12 15:25:05+00:00,[bb] rekomendasi moisturizer or serum yng bagus buat kulit belang dong:( semenjak sekolah offline jidat sender makin belang bgt 😔😔
hyuckecan,2022-06-12 12:55:33+00:00,besok sekolah offline atau online kamu?
Rakhalandikas,2022-06-12 12:52:54+00:00,"@UGM_FESS 70% kemungkinan offline, tapi selama covid, kita melihat sekolah ditutup dan dibuka dalam seminggu, jadi tidak ada yang tidak mungkin bahwa secara mendadak ppsmb dilakukan secara online, tetapi setau saya, mungkin sebelum adanya berita bali tersebut, 70% kemungkinan offline"
kaxmisato,2022-06-12 12:19:20+00:00,"@potazziumz sebenernya kasian. gatau kenapa, mungkin karena sekolah offline dan mereka lebih bnyk ngabisin waktu di socmed, dan ya....jadinya begitu. dan parahnya mereka malah nyontoh yg ga baiknya."
user1226_aka,2022-06-12 12:09:03+00:00,"@VAXMPIRESBLOOD pindih sini ke sekolah ku, disini offline 🦸🏻‍♀️"
xxkenmx,2022-06-12 11:50:53+00:00,@najwanjani loh baru mulai sekolah offline nder? aku dari taun kemaren udah sekolah offline
xredsunc,2022-06-12 11:45:15+00:00,AAAAA SEKOLAH OFFLINE GW UDAH FULL 😭😭😭😭😭😭😭😭😭😭😭😭😭😭 https://t.co/2ndgTDfgoL
AnOdeToShua,2022-06-12 10:24:29+00:00,"@hellopiyaa aku adaa tae gengmo, ngepull dari albumm kebetulann ga beli wkwk 😭😭 kapan sini kamu ke balii :( aku mau ke jkt susah ih bentar lagi sekolah offline kayaknya 😔😔"
ecacacaco,2022-06-12 09:11:57+00:00,"KM tinggal 2 minggu, kuliah offline juga tinggal beberapa minggu lagi. Mau ikut kuliah offline hari jumat tapi koo ga ada temen mana klo jumat tuh style di sekolah pake training kan klo ke kampus ganti baju dulu agak lama ya. Mana mepet waktunya 🥲"
dnrlftw,2022-06-12 08:32:05+00:00,Aroma2 anak sekolah ga jadi offline deh https://t.co/22GWaM4MfL
bontang_post,2022-06-12 06:01:10+00:00,Semoga diterima di sekolah pilihan ya https://t.co/nOeOHarDfb
JempolJohan,2022-06-12 06:00:02+00:00,@Obay_Kusut1981 Sekalian sekolah/kuliah Offline ya...
itsmelski_,2022-06-12 05:26:03+00:00,"Yang punya Adik, anak ataupun kerabat yang masih sekolah dan mau berencana mau les Online maupun Offline bisa kabarin aku gais. Ada penawaran menarik nih"
ssoyjn,2022-06-12 04:50:40+00:00,@convomfs Part 2 (Engga ikut pulang kampung gara gara sekolah offline) https://t.co/e9Mpz8xsyg
bttrflwwss,2022-06-12 04:27:12+00:00,eh lapor diri nya online ya ternyata pantesan kenapa sekolah gw ngadain graduate pas lapor diri gw kira lapor diri nya offline
Lanareswari,2022-06-12 02:49:52+00:00,"Jangaaaan sampe anak gakjadi sekolah offline, dah bayar mahal 😂 https://t.co/yHGaPVklQg"
paccarasahi,2022-06-12 01:49:02+00:00,"@ilovesruto iyh, sekolah pun bisa ngonser offline"
HadiAli85013088,2022-06-12 00:50:01+00:00,"@m0d0 Mungkin kerana cuti sekolah minggu ini, rakyat Malaysia tengah bercuti dan berbelanja offline"
BayiKelinci97,2022-06-11 18:51:15+00:00,@indomyfess Butter pas pandemi. Jadi yang sekolah darig yang kerja wfh mereka bisa sambil streaming. Kalo sekarang udsh offline jadi streaming nya nunggu udah berea sekolah/kerja
ggukietha,2022-06-11 17:39:25+00:00,"@convomfs lo bukan army? jadinya tl lo sepi. masalah heboh gk heboh sekarang udah bukan masa karantina. banyak yg udah kerja, sekolah, les offline. gak semua ny bisa ky dulu lagi. but bts &amp; army still the same. sama"" besar. tetap nguasain trending dan chart. fav lo gmn huhu? jgn salty y 😔"
gita_png,2022-06-11 14:41:51+00:00,"@shijeuni @convomf aku dari awal offline sekolah kalo dapet tugas kelompok sm crush mulu, eh pas udah temenan deket, saling nanya tugas ini itu, dapet info klo dia udh punya cewek 💔"
sparkliesdust,2022-06-11 13:06:17+00:00,but sometimes im glad that i got new friends this year. kayak baru baru aja gitu dapet temen baru pas sekolah offline kayak bener2 gue kurang interaksi apa... setahun gadapet temen baru...
reiisyyacaa,2022-06-11 13:03:15+00:00,"Ya Allah.. emang dulu pas 2021 harapanku covid itu hilang, skrg udh mulai hilang, sekolah mulai offline, semenjak itu Ayu lupain aku karena dia ada tmn sekolahnya, yg tiap hari ketemu, dibanding aku, aku cemburu."
96HANBINCF,2022-06-11 12:03:08+00:00,@COMFORTORY Koko waktu sekolah online vs koko waktu dirazia pas udah offline https://t.co/C1kdvXMK1Q
yummietoast,2022-06-11 11:42:29+00:00,"@haikalcc yay tp kata gue offline aja, soalnyy kmrn tmn gue studytour ada yg bawa itukan, tp ky paketny lgsg dikirim ke sekolah ((gue boarding)) gangerti itu grgr kelempar atau kebanting sana sini, kameranya gabisa dipake 😔💔💔"
mcflurryythv,2022-06-11 09:20:32+00:00,@IntanHaTK @Achaqa1 @ODZSSEUZ dan skrng banyak yg udah mulai sekolah kuliah offline😭 pas butter masi pda online jd
collegemenfess,2022-06-11 08:43:30+00:00,[cm] presentasi offline ntar kaya waktu sekolah maju ke depan gitu atau beda?
bontang_post,2022-06-11 07:01:34+00:00,Satu-satunya sekolah jenjang SMA/SMK yang pakai skema offline https://t.co/5ZtsmgynnS
chagijin,2022-06-11 05:57:29+00:00,"Sekarang sudah mulai banyak aktifitas offline, baik kerja, kuliah, ataupun sekolah, dibanding sebelumnya yg lebih banyak di rumah. Jadi perlu bagi waktu utk bisa stream lebih, byk hal yg mempengaruhi ga tercapainya goals, yg ga selalu karna hal buruk. https://t.co/Mef0izkDvk"
mettawiinn,2022-06-11 03:28:20+00:00,@jdrvgsht kelas 10 apa ya masih jaman sekolah offline si
faranisasky,2022-06-11 01:10:25+00:00,"@armyfess_ AGAK SUSAH NAIKNYA 3. INI DURASINYA HAMPIR 5 MENIT, DAN DURASI TUH NGARUH KE VIEWS 4. GAK SEMUA ARMY NGANGGUR, MUNGKIN DULU JAMAN DYNAMITE SAMA BUTTER CEPET BANGET KARNA MEREKA JUGA WORK FROM HOME YANG SEKOLAH JUGA DARING GAK OFFLINE"
sigit_wicaks,2022-06-11 00:14:53+00:00,"@jentayuu_ @DeviCahyani13 @khusnasani kalo setau saya ppg prajabatan nanti sistem nya kuliah offline, jadi akan bentrok jam nya dengan jam mengajar di sekolah .."
grcyvrxjkv,2022-06-10 23:06:38+00:00,"Akhirnya berangkat sekolah lagi wkwk kadang offline kadang online capek banget, btw aku berangkat sekolah dulu☺🙌🏻 semangat yg lagi masih streaming😍🔥"
bis_sekolah,2022-06-10 18:13:30+00:00,@collegemenfess kalo offline ga cukup sih
praomk,2022-06-10 14:19:56+00:00,"uas offline
kok enk yang lain online. Males datang ke sekolah etdah"
Jevaisbie,2022-06-10 13:10:39+00:00,"@armyfess_ Nder, sekarang udah mulai pada sekolah offline. Kerja juga udah ga wfh lagi. Jadi pasti beda, kurangin menfess kaya gini bisa ga? Kasih semangat aja, streaming jgn dijadiin beban"
Sky_lurr,2022-06-10 12:40:46+00:00,"Besok2 kalo ngisi form dibaca dulu kaya di sekolah ga diajarin baca aja, baca itu offline apa online. Lagi di indo kok bisa2nya ngisi form kaya ga ada rasa bersalah bgt. Btw Soodam cantik bet
#SECRET_NUMBER https://t.co/zj1wIBykXX"
wonuuyu,2022-06-10 12:26:56+00:00,"Gw kaget banget pas sekolah offline di tingkatan baru..

Kemarin ada dekel yang lagi becanda sama temen gw dan temennya, terus dia TWERKING DI DEPAN MUKA GW mana gw lagi duduk di lantai😭"
yeonjjunijjun,2022-06-10 11:39:52+00:00,"Gara² banyak temen yg sakit jadi ikut gak berngkat, itu pas awal² masuk sekolah offline lagi https://t.co/rqEpx8DIjU"
simichiro_,2022-06-10 11:25:09+00:00,"Yang penting usaha dulu nder, ini krn album juga, rl army jg udah beda skrg, byk yg udah masuk sekolah offline, semangat streaming https://t.co/smBFvbN83W"
hanicamaFHUI,2022-06-10 10:54:24+00:00,"aku aja sekarang jam 12 bener bener udah nguantuk pol, bahkan sampe bisa ketiduran dibangku/kasur lgsg. fakotr masuk sekolah offline dan lagi PAT kali yaaa https://t.co/VcJO6PXBNO"
Army_BTS137,2022-06-10 10:02:30+00:00,"@indomyfess tadi siang lambat karna banyak Army yang punya aktivitas di real life juga, kek kuliah, apalagi lagi masa-masanya UAS, yang sekolah juga, yang kerja, dan sekarang kan masuk new normal aktivitas serba offline jadi beda kek pas dynamite or butter yg pada stay di rumah bisa nyambi"
amazedenergy,2022-06-10 09:57:06+00:00,"@yeochinuri pokoknya dulu pas awal awal pandemi, kan kuliah dan sekolah offline. wkt itu aku sibuk tugas akhir dan kakaknya ini sekolah offline, wkt itu anaknya gk mau kerjain tugasnya padahal udah diminta sama gurunya, aku malah dilempar buku, dikata katain, bener bener sampe nangis anj😭🥹"
vctzlovebot,2022-06-10 09:44:01+00:00,wkwkwk tp dia jg rewel bgt minta luluran grgr badannya tambah keling semenjak sekolah offline
echanlieur,2022-06-10 09:13:40+00:00,ga terima bgt kenapa pas gue udah lulus malah banyak kegiatan offline di sekolah anying hsusheishsje 😩😩😩😩
nctten,2022-06-10 08:52:33+00:00,sekolah offline enak https://t.co/6HBy6Ut4Y5
alpacapaca__,2022-06-10 08:43:34+00:00,IHH INI MAHH SELALUUU WAKTU MASIH SEKOLAH OFFLINE. terus tuh kadang minumnya air lemon waktu kelas 9 https://t.co/5MkymcflqQ
Njmltfamam10_,2022-06-10 08:27:39+00:00,"@asumsico Udahlah ,gua pengen sekolah offline pengen ngerasain yang namanya bener bener sekolah"
caratsxx,2022-06-10 07:59:07+00:00,"@schfess b aja krna online ya gak ketemu di sekolah ak kls 10 dia 12 pas offline dia dah lulus, klo sepupu 1 lagi pas smp ya b aja juga rumahnya sampingan😭"
sloppypoppy,2022-06-10 07:33:05+00:00,"@rifkka yg mandu ARTku yg bikin, aku belanja bahan2 aja. hehe.
skrg krn udah sekolah offline jd aku ga bisa bangun siang 😂 walau tidur malem tetep bangunnya hrs pagi 🥲"
macaroonad,2022-06-10 06:35:09+00:00,"@schfess saran dri aku klo online itu pake mipy klo offline mungkin go kali yaa (?)

(+) offline : guru ngajar secara langsung, kalo bingung bisa nanya langsung, sudah terjadwal
(-) offline : capek tenaga alias butuh tenaga esxtra krn pulang sekolah hrus ke tempat les"
dyophineeeee,2022-06-10 05:26:41+00:00,@WEBCOMICFESS MEREKAAA kek kalo liat mereka jadi kangen masa masa sekolah offline dulu duh 😞 https://t.co/dziz9cH91w
namkooksha,2022-06-10 05:20:15+00:00,Gw pikir ya gais ini ga sampe 10 m gegara pda sekolah offline ga sii?? Ujian juga? Pas butter kan serba online
araluvyou,2022-06-10 04:23:46+00:00,"pokoknya harus offline, biarin aja tenaga gw habis mulu setiap pulang sekolah daripada gw jadi bodoh terus 😔 ttp prokes dong tentunya"
abcsaurus,2022-06-10 02:49:24+00:00,"gara2 udah masuk offline gue merasa belom puas woyy sekolah di sini. gue masih pgn pake seragam, gue pgn belajar sm ngerasain PAS lagi, gue pgn modusin crush, gue pengen art show, pengen jabajo jugaaa :("
dion_yulianto,2022-06-10 01:44:34+00:00,"@Fanda_A @rinurbad Paling kenceng konsumennya atk itu sekolah dan kantor mbak, pasti butuh pulpen, buku tulis, fotokopi dll apalagi udah WFO dan ujian offline"
bervmuda,2022-06-10 01:02:01+00:00,"konser fiersa, sekolah offline, bangun ekskul bareng, menang lomba, bring my 2019 back :( https://t.co/n5fueZ5ylu"
qifaadeer170845,2022-06-10 00:56:35+00:00,"@fknfrf @glassofkha 👍🏻 tetap semangat, sehat"" selalu, raih mimpi setinggi bintang, jangan takabur kalau sdh sukses.
Apalagi sdh offline school, masa terindah sekolah adalah SMA. Di mana pun belajarnya, itu semua kembali pd diri sendiri khususnya &amp; pengetahuan perlu tapi adab juga penting ya 🙏🏼"
